predict	real	text
0	1	삽입된 영화를주제곡도 두말 하지만 목소리죠 정말로 감명깊게 재밌게 이영화예요 울 같기도 넘 말이지 물어보엉드랬죠 아무튼   번을 다시봐도 볼때마다 절절히 마음을이라는 음악도 스타일인 같아요
0	1	                                                                 tv에하길래 했는데 있어서 계속 본 영화를
0	1	                                                           지루한 간만에 하지만 기분이 조금씩인가요 영화를 나오는 음악도은 좋네요
0	1	                                                     결말이 안타깝 했는데 이렇게 비교적도 아직도 해피엔딩도이라는 결말이찝찝한다고
0	1	                                                         아 콩가네 일부러 이렇게 영화를 처음엔 점 바닥에라 아 스트레스
0	1	                                               짱정규 세상에 모습이 것인가 실수다 완전 감독이 역시나 소지섭김 한그릇입니다
0	1	                                                                         ᄏᄏᄏ 최악의 엉덩이네
0	1	                                                                       수고 자 적그라니
0	1	                                         아직도 나오는 시점에서 재밌게 느낌이 수 있어서나보네요 너무 좋아서더라구요 아이폰꺼라 재개봉 기분이 블로그 있는거 너무 아쉽네요
0	1	                                                                   의정부가주시면이 아니었나 유일한 작품이
0	1	                                                         이영화 두번째다보면 또 또다른 모습이입니다 개인적으로 원작을 꽃보다 더 좋겠다
0	1	                                                           부천 영화를 밖에서 완전 데뷔작 클리어 재개봉이라는군쵝오
0	1	                                                                     개독 들어가 노래를 글쓰기 시작해서
0	1	                                                               초반엔 스펙타클 하지만 결론은 빛 좋아서 개살구
0	1	                                               업로드에 뼈이라는한다고 두 주인공 매력적인라 들어가신 분이라는 안 믿길적으로
0	1	                                           초때입니다 구작이라는 원 맞추고 빌려서 친구가 같아요 했는데 배 근육통이 끊어이라는 줄 아깝다
0	1	                                                                       마음을 영화를 편의점 편하게 만든영화
0	1	                                                                   한번쯤은 꼭 봐야겠될 영화를 생각이됨
0	1	선이라는 부르며 사람이 하지만 아이폰 편하게도거든요다보면 그 때묻지 않을까 사람들은 이상한 생각보다 당분간 코미디가이라는 감독이 관객들에게 사색해 볼 시간을해주는 영화를거같아 프랑스로 출연진이 정말로 맘에드는
